id	sentiment	words
"6407_1"	0	"I watched this film for 45 minutes and counted 9 mullets. That's a mullet every 5 minutes. Seriously though, this film is living proof that formula works. If it ain't broke, it don't need fixin. A streetwise-yet-vulnerable heroine, a hardened ex-cop martial arts master with a heart of gold and a serial killer with 'issues'. Pure magic."
"8548_10"	1	"Funny, sexy, hot!!! There is no real plot but you needn't anyone...<br /><br />so the naked or almost naked girls and the typical fights between college-cliques need no development!<br /><br />All in all the whole seems to be known from simply every film in this category but the reissuer reached the goal that this film can be recognized out of thousand others.<br /><br />Last thing I've got to say. Unbelievable funny!<br /><br />You've got to see it!!! <br /><br />And if you are young and you want know more about the female body you've got to see it twice"
"2631_1"	0	"A bum gives a Secret Serviceman a tip about a Secret Service man in the presidential detail who plans to kill the president. Baloney. How did the bum know? The script then turns to a most detailed examination of how the Secret Service works, but who cares. Most of this just slows down the movie. All the chases that follow are this film's version of the tiresome car chases of many movies. Then, after a lot of impossible athleticism in which our hero outruns and out-guns all his buddies, we have a shootout in the Toronto City Hall. The Canadians are clearly marked with maple leafs, but how did they get into this? Finally, all is worked out. But it still makes no sense."
"7818_9"	1	"I think the context of the story has been covered by other posters so I would just like to write about the impact this film had on me.<br /><br />I first saw this film the year of it's release around 1987. My school organised a trip to the cinema to see it, for an RE project I think. We all went along of course excited because we were on a school trip to the cinema! Little did we know what we were about to experience. To this day I still remember the feelings it invoked in me and i remembered crying a lot as were most of my friends. I think at the age we were we found it shocking and quiet rightly outraged in our own youthful way .It had such an impact on me that I joined the Anti Apartheid Movement the same year.<br /><br />I think it served it's purpose in my case."
"9460_1"	0	"This movie has made me upset! When I think of Cat in the hat. Im thinking of cat in the hat books. You know, the one from a few years back that parents read to thier children. Well, I though that this movie would be a lot like that! But much to my suprise was nothing like the books! Insted it is more like young adult humor movie. In one part cat is talking to a gardening tool (hoe) cat talks to it like it is his hoe (agin adult humor). the naming of his car I all so though was a little untastful for a kids movie. under the rating you'll find: mild cude humor and some double-entendres. I think in short this means adult humor. I wish I could return this movie! wal-mart said they wouldn't because the movie has been opened. If you are thinking about buying this I suggest that maybe rent before you buy."
"10316_8"	1	"Remember these two stories fondly and in the first, set in the not too distant future, we see a young boy preparing for examination day, the state i.q test. The boy is slightly puzzled as to his parents anxiety as some of his friends have already done it already and eventually goes off to do the test. Upon arriving he is given an injection and is curious as to why. The examiner smiles and tells him that it is just to make sure he tells the truth. The boy then asks, puzzled again, why wouldn't he? It is later and the parents are sitting waiting worriedly by the screen when a message appears and declares that the state are sorry, but their son's i.q level has exceeded the national quotient and ask politely would they like a private burial. A corker of a concluding scene! A Message From Charity was a heart warming story about a fluke mental connection between a girl from the past and a guy from the present. Which pans out into a weird story of witchcraft accusations in the past and delving into the history pages in the present. A nice story with a heartwarming conclusion."
"6932_7"	1	"WINCHESTER 73 is the story of a man (Jimmy Stewart) obsessed with getting back his prized possession, a repeating rifle made by Winchester. The rifle keeps changing hands, and Stewart doggedly keeps after it. This 1950 B&W effort by Anthony Mann is more a crime film than a traditional western, and the cowboys often seem more like modern-day gangsters than old-fashioned cowboys. Shelley Winters plays a woman of questionable virtue who is headed for a ranch with a man (Charles Drake) she may marry. She ends up falling for Stewart, but not before she is passed around a bit. Winters is the most complex character in a film filled with unusual characters. Watch for a young Dan Dureyea as a nutty killer and Tony Curtis in a very small role. A woefully miscast Will Geer plays Wyatt Earp."
"8511_10"	1	"This film reinvents the term \"Spring Breakumentary.\" Hans, the fat one of the group, displays his talents as this generations Chris Farley. Johnny Kansas, \"the King of the $1 bet,\" shows he's not in Kansas anymore by consistently upping the stakes. Kyle's laugh is truly infecting, and offers a little eye-candy for the ladies as well (as does Matt). The dwarfs, while having their moments, did not do justice to the Mexican hat dance like it deserves. And last, we have our protagonist, Ed. He gives hope to all of us bumbling, stumbling, gangly, pale folk who are still searching for that special someone. And that hope, is a little place called Cabo San Lucas. While this blockbuster just missed the theaters, this is a must rent, as we can all relate to one of these Spring Breakumentarions."
"9378_9"	1	"Dahl seems to have been under the influence of Wenders' The American Friend. Innocent Nick Cage gets recruited for a hit. Dennis Hopper plays a real Hit Man. Lara Flynn Boyle is dangerous. The Hero gets more entangled the more he tries to extricate hisself. And small town America does not seem all that safer than the Big City. Like it's predecessor mentioned above, this movie has lots of plot twists and turns that seem improbable, but all lead to the cathartic self discovery."
"1974_4"	0	"Some people have made a point of dissing this movie because they question the plausibility of black people in the Old West, Asian people in the Old West or women with guns in the Old West period. Get a grip and read a book. There were quite a few Asians (Chinese), there were quite a few blacks (freedmen) and everybody outside of the gentile class had ready access to guns; it is the second amendment you know. And as far as the use of modern language goes, none of those Westerns people have waxed nostalgic about actually used language that was consistent with the era depicted. Americans had different accents, used different inflections, spoke at a very different pace and used plenty of words and phrases that would be unrecognizable today. Don't blame historical inaccuracy for the fact that you just didn't dig it. Be honest. Maybe you're just uncomfortable with what you're seeing."
"4651_3"	0	"Of course, \"Flatley\" is already not exactly the ideal name for a dancer, but I think Michael is really pushing the irony envelope with this new title: \"Feet of Flames\" <br /><br />One really can't resist recommending Desenex Foot Spray to the retiring (and clearly, ailing) Flatley.<br /><br />I might add that, much like that cheering London crowd (per review below), I too am enthusiastic about this being his last live performance.<br /><br />\"Hinting that it may be his last live performance, Flatley is cheered on by an enthusiastic London crowd.\" ~ Perry Seibert, All Movie Guide"
"10250_10"	1	"Guinea Pig: The Devil's Experiment is without a doubt ***** stars on first view, its a raw realistic creepy and disturbing look into the dark side of human nature. This movie gets right to the point, you may be thinking what point? The point is to satisfy fan's of just extreme violence and gore. This movie has some gore, more or less just torturing a women violently. There are really only 3 scene's that could be considered gore. I'll tell you one thing though Guinea Pig: The Devil's Experiment makes Hostile look like Sesame Street. If you thought Hostile was a crazy brutal disturbing torture flick then you ain't seen the half of it until you've seen Guinea Pig: The Devil's Experiment.<br /><br />Movie Rating 0-5, Gore 0-10<br /><br />Guinea Pig: The Devil's Experiment (Uncut) ***** (7)"
"11266_1"	0	"Well, what to say...<br /><br />Having seen the film I still have to wonder what the hell the point of it all really was?? V.Dodgy camera moves in the courtyard at one point... I had to look away from the screen, I was feeling physically sick... Round and Round and Round.... You get the idea...<br /><br />VERY VERY Strange accents at many points.... \"Those that should know, know\"<br /><br />Unless your getting in for free, or being paid to watch it, or your partner is about to make you paint the house or something.. then forget it..."
"3621_1"	0	"I hated this show when I was a kid. That was back in the day when kids show characters actually had accents, not just the bland, generic, General American Dialect we're used to. Jack Wild had a British accent and Pufnstuf's was southern. Like one of the others mentioned, though, I never quite understood what the deal was with the witch wanting the flute. That always seemed odd to me, probably because the flute just annoyed me and I wouldn't have gone to any trouble to take it away!<br /><br />Just a comment on the similarity of Pufnstuf to early 70s McDonalds commercials that others have mentioned: Pufnstuf ripped off McDonalds. At the height of McDonalds popularity, the TV show (or rather, their creators) sought to license McDonalds characters for their show, but when McDonalds declined the TV show changed the characters slightly and passed it as their own. They even hired former employees of McDonalds ad agency and the voice actors to make the TV shows. McDonalds sued and won. Search for Pufnstuf McDonaldland lawsuit and you'll find plenty of articles about it."
"9159_1"	0	"If an auteur gives himself 2 credits before the main title and about 15 more credits before the movie starts, and the first shot shows the auteur rolling around on a bed in lycra bike shorts, it won't be a surprise to observe that said auteur has the kind of body that should never be seen in spandex. The kind of look that might be useful to a homosexual aversion therapist.<br /><br />Others have given this thing the dishing it deserves. For me the most pitiable moment came when the trip from LA was signified by a plane landing at what appeared to be LAX; and the return was signified by a shot of a Fedex cargo plane."
"2469_10"	1	"This is the definitive movie version of Hamlet. Branagh cuts nothing, but there are no wasted moments."
"10774_8"	1	"...about the importance of being young, having friends, and most of all enjoying life. Through the experience of four friends, Ligabue shows to the audience how life was back in the 70's in a small italian village. the four carachters represent the four different aspects of human behavior; also the drug experience is well represented."
"5224_10"	1	"Ayone who whines about how this movie was crap or that it had no plot must have been looking for \"Jean de Florrette\". HELLO! this film was made to be a random act of comedy and in no way involves a plot in any way shape or form. I would also like to remind these whiners that if you are going to flay the crap out of this film that they seem to be missing the point. This film is clearly made for people who don't appreciate the so called \"american humour\" which seems to me just a pile of smutty crap. The point is everyone has an opinion and you should be a bit more appreciative that some peoples sense of humour may not be in line with your own before shooting your mouth off.<br /><br />Thankyou"
"1958_4"	0	"Where to begin. This movie started out as something that seemed like a rip-off of \"Darkness Falls\". An old , disfigured woman living in the woods, giving kids presents for their teeth. Sound familiar? Then it changes. In \"Darkness Falls\", the tooth fairy only killed you if you saw her. The tooth fairy in this movie killed you no matter what. Why did they need the rocker, his hippie girlfriend or the Bubbas and their sister? I think the movie would've been fine without them. It seems like the producers sat around and decided that they needed to put extra people in the movie just so the tooth fairy would have people to kill. Although, it's nice to see a pretty blonde girl not being portrayed as a bubble-head for a change. Okay to rent, but I wouldn't suggest buying it."
"8609_3"	0	"If you seen Rodney Dangerfield's previous movies and performances, you'll recognise several of the jokes made in this odd piece of dreck. Written like a sitcom, this movie fails to strike any sort of likeable chord throughout, from the self-help doctor played by the aways sexy-as-chopped liver Molly Shannon to the 'I'm fat, and therefore funny' John Linette. The 5 wives themselves are likeable enough, and if this had been done as a pilot for an action-adventure series, it might have worked. Instead, it comes off like a male fantasy that's trying hard not to be politically incorrect."
"5898_8"	1	"Penny Princess finds American working girl Yolande Donlon the inheritor of a small kingdom that lies in that triangle where France, Italy, and Switzerland meet called Lampidorra. It seems as though the Lampidorrans owe bills all over Europe and the main occupation of the country is smuggling due to its geography. An American multi-millionaire buys the place, but dies before he can take title. His nearest heir is Donlan.<br /><br />But of course the estate has to go through probate in America and what are the Lampidorrans to do? Especially since Donlan who has now become a princess has forbade smuggling.<br /><br />Enter Dirk Bogarde who is on a trip to Switzerland to learn about the cheese industry. It seems as though the Lampidorrans have a kind of cheese that they playfully refer to as Schmeeze. With a few bumps in the road, Schmeeze solves all the problems both financial, geopolitical, and romantic between Donlan and Bogarde.<br /><br />How does Schmeeze work, well that's the gimmick to the whole film. But here's a hint. In Lover Come Back Jack Kruschen might just have gotten a hold of the secret of Schmeeze when he was busy inventing VIP for Rock Hudson and his advertising agency.<br /><br />Anyway Penny Princess is a delightful blend of British farce and romantic comedy. Yolande Donlon once again plays a role that Marilyn Monroe would have been cast in if the film had been made this side of the pond. Dirk Bogarde was well cast in the part which was at the beginning of his career as a romantic heart throb, way before anyone but him suspected he had the acting chops he had.<br /><br />This film was sadly shown at three o'clock in the morning on TCM. But at least I found a reason to be grateful for insomnia."
"3981_10"	1	"This is my fourth Joe McDoakes short that I've seen and so far the funniest one. In this one, Joe takes voice lessons from a record impersonating Charles Boyer and Ronald Colman. When he goes to Warner Bros. Studio (the company behind this series, incidentally), he asks Jack Carson for directions which gets both confused. Then he encounters actor George O'Hanlon (who's also McDoakes) who speaks in his more normal voice that's not too far from his later Geroge Jetson and gets to the set where he automatically upsets the director. I'll stop there and just say how funny I found the whole thing and was fascinated by the movie star cameos provided near the end. The final scene was especially a hoot so on that note, go to YouTube if you want to watch So You Want to Be in Picutres!"
"11685_8"	1	"I found this movie really funny because you have a youthful black comedian (Chris Rock) who dies and is sent back to earth in a mid-50's white mans body. He doesn't realize that his behavior should change and continues to act as he had before. He listens to rap music, sings along, and plays the stereotypical part of an urban black man. The real humor in this movie was watching the trouble that this behavior gets him into with the black community."
"9208_7"	1	"\"The Shooter\" was a different type of film for Michael Dudikoff. Although normally associated with action flicks that incorporate martial arts, this film , because it was a western, enabled him to display that he is a far more capable actor than certain formula story lines have allowed.<br /><br />The major problem, of course, is that the film does not allow any solid character development. The fleshing in is really left to the viewer . We can only guess at the sadness that has made the Shooter, whose real name is Michael Atherton, the killer that he is- a killer, mind you, that a little town, terrorized by a local bully, welcomes as a hero who can release it from its misery."
"2850_9"	1	"The Japanese \"Run Lola Run,\" his is one offbeat movie which will put a smile on just about anyone's face. Fans of Run Lola Run, Tampopo, Go!, and Slacker will probably like this one. It does tend to follow a formula that is increasingly popular these days of separate, seemingly unrelated vignettes, all contributing the the overall story in unexpected ways. catch it if you see it, otherwise wait for the rental."
"10299_4"	0	"I have to admit that I stuck this one out thinking something would have to happen, besides the dead body in the first scenes... and her disposal of him. I was wrong. It was a cinema verite of Betty hits the Beach encased for the first part by Mordant Morven. I really don't care what young lassies from Scotland do these days, who thy screw, what drugs they take. Visually, the stroll through the Cabo de Gata in Andalucia was pleasant and surely the high point for me. The nadir was the chop shop for her dead boyfriend. As the movie came to a close I had two thoughts... 1. That's all there is? 2. Now I see why her boyfriend killed himself. Rename it. \"Bare Bitch Boredom, or What I did on my trip to Spain.\" I'm such a sucker for sticking these things out."
"1055_10"	1	"all i have to say is if you don't like it then there is something wrong with you. plus Jessica is just all kinds of hot!!!!! the only reason you may not like it is because it is set in the future where Seattle has gone to hell. that and you my not like it cause the future they show could very well happen."
"4863_2"	0	"Why oh why don't blockbuster movies simply stick to their selling point? Everyone in the cinema, young and old, was there to see talking animals make jokes, and whilst they did that we were all happy... And then, as with Lost In Space, came the two killer blows - plot and sentiment. Who really cared what happened to the tiger or whether Eddie Murphy made up with his daughter? Not me, that's for sure."
"2925_10"	1	"during eddie murphy's stand up a women from the audience yells at eddie and a man from the audience responds. what is said is,, women - DO MR ROB (this is a character from Saturday night live), the man responds with SHUT UP BITCH. unlike the previous post saying the women yelled do gumby, this is incorrect, although the post-er said he was there they must have a hearing problem! despite what the post-er says about not being able to here it on DVD have a close listen as you actually can hear it on the DVD - DO MR ROB!!!! i hope this helps anyone curious out the outburst cheers gaz!!!!!! !!!!!!!!! !!!!!!!!! !!!!!!!!! !!!!!!!!! !!!!!!!! !!!!!!! !!!!!!!!!!! !!!!!!!! !!!!!!!"
"1526_1"	0	"I may have seen worse films than this, but I if I have, I don't remember. Or possibly blocked them out. Who knows,if I was to undergo hypnotherapy, I may remember them, along, maybe, with been abducted by aliens as a child, or other traumas. If so, I would happily exchange those memories for the ones I have of watching this film.<br /><br />I should give the film some credit: It did produce an emotional response. I actually started to become angry at scenes that spoofed other films and TV programs, that this travesty was dirtying them by association. I am terrified that I may be unable to watch films like Dr Strangelove again without this film flitting across my minds eye."
"5537_3"	0	"What? You were not aware that Scooby-Doo battled zombies? Well, you might also not be aware of this little film that was directed by Victor Halperin, who had also directed White Zombie four years earlier. That would probably make it the second zombie film made.<br /><br />No, don't go looking for Dorothy Stone to expose her breasts as you would expect in most zombie films, and don't even look for any brains being eaten. This is 1936, you know.<br /><br />So, what you will see is typical of the period - lots of talking.<br /><br />You do get to see Dean Jagger (Twelve O'Clock High ) and Bela Lugosi's eyes, but that is about it. Zombies in Cambodia, indeed!"
"9874_8"	1	"In this 1943 film, Judy Garland is deemed not to be ready for the big-time yet by the man who loves her-Van Heflin. This film was certainly a big change for Mr. Heflin, especially after his supporting Oscar win the year before in \"Johnny Eager.\"<br /><br />Wasn't Spring Byington too old to be the widowed mother of 5 children, with four of them appearing to look like her grandchildren?<br /><br />The singing and dancing are just marvelously staged but the way that the blossoming romance between Heflin and Garland was depicted left a lot to be desired. It was a Gigi-like one where a young girl is eventually swept off her feet by a charmer."
"5567_7"	1	"And I'll tell you why: whoever decided to edit this movie to make it suitable for television was very ill-advised. EVERYTHING CONCERNING DRUGS IS CUT OUT AND COVERED UP!!! How do they do it, you might ask? Well, they don't do it very well, that's for sure. Anyway, instead of the marijuana which Cheech and Chong are supposed to have in their possession, they are said to have diamonds! Still, the characters go around in a haze of marijuana smoke stoning others along their way with no explanation whatsoever!"
"3_10"	1	"\"All the world's a stage and its people actors in it\"--or something like that. Who the hell said that theatre stopped at the orchestra pit--or even at the theatre door? Why is not the audience participants in the theatrical experience, including the story itself?<br /><br />This film was a grand experiment that said: \"Hey! the story is you and it needs more than your attention, it needs your active participation\". \"Sometimes we bring the story to you, sometimes you have to go to the story.\"<br /><br />Alas no one listened, but that does not mean it should not have been said."
"5164_10"	1	"I attended Camp Chesapeake. It was located at the head of the Chesapeake bay on the North East River in MD. It was a similar type summer camp with cabins. It was established by the Coatesville, PA YMCA. I started out as a young camper and later became a Junior, Senior counselor and later, the Waterfront director. If the camp had continued, I would have done anything within my power to become the camp director. Alas the powers of the YMCA decided to close down the camp and sell it to the state of MD. I visited the former camp some years later by boat and was dismayed by the neglect of the state of MD and natural destruction by mother nature. The 350 acre site served so many with all the benefits of contact with natures offerings. A black man by the name of Curtis Ford, and his family were residents and caretakers of the property. Mr Curtis was my friend and mentor. I idolized his every being. Even as he could not swim he was a waterman. If I asked him where the fish were biting, he would designate the spot, and I would have a ball. Ther was also a Family camp at the end of the summer. These memories will be with me for eternity."
"4180_10"	1	"I was overtaken by the emotion. Unforgettable rendering of a wartime story which is unknown to most people. The performances were faultless and outstanding."
"7287_2"	0	"<br /><br />Back in his youth, the old man had wanted to marry his first cousin, but his family forbid it. Many decades later, the old man has raised three children (two boys and one girl), and allows his son and daughter to marry and have children. Soon, the sister is bored with brother #1, and jumps in the bed of brother #2.<br /><br />One might think that the three siblings are stuck somewhere on a remote island. But no -- they are upper class Europeans going to college and busy in the social world.<br /><br />Never do we see a flirtatious moment between any non-related female and the two brothers. Never do we see any flirtatious moment between any non-related male and the one sister. All flirtatious moments are shared between only between the brothers and sister.<br /><br />The weakest part of GLADIATOR was the incest thing. The young emperor Commodus would have hundreds of slave girls and a city full of marriage-minded girls all over him, but no -- he only wanted his sister? If movie incest is your cup of tea, then SUNSHINE will (slowly) thrill you to no end."
"9763_4"	0	"Bestselling writer George Plimpton(Alan Alda)takes on an assignment for Sports Illustrated. He is to go incognito to the Detroit Lions training camp and try out for a position as third string Quarterback. He is quickly found out by the team members featuring Alex Karras and Mike Lucci. The entire team finds it amusing to cause stumbling blocks in the writer's determination to Quarterback for a series in a real game.<br /><br />This movie is Alda's debut and also helped Karras leave the gridiron for acting. Besides the 1968 Detroit Lions, the cast also includes \"Sugar Ray\" Robinson, Roy Schieder and Lauren Hutton.<br /><br />Alex March directs this story based on Plimton's book."
"4596_2"	0	"A question for you : A family go to a new house and get stalked by demonic forces . Which film am I talking about ? Every horror film you`ve seen ? Yes that`s true but that`s not the answer I`m looking for . I`ll narrow it down by saying there`s a lot of teen angst scenes . Doesn`t help ? Well there`s lots of bits where the characters are stalked by a creature and you see the characters through the creature`s POV . No futher forward ? Okay there`s a dream sequence involving lots of blood ? Could still be any horror film you say . Oh gawd this could take weeks so I`ll say the film I`m talking about features loads of Aussies many of whom have appeared in NEIGHBOURS and HOME AND AWAY . Yes that`s right the film is THE THIRD CIRCLE ( aka CUBBYHOUSE ) and do you understand what the above exercise is about ? It`s about me pointing out how THE THIRD CIRCLE is absolutely no different from any horror film that`s been made"
"5585_1"	0	"The problem is the role of the characters in the film. Man to Man shows a British anthropologist kidnapping two pygmies and taking them to Scotland and then realising that they are not animals or subhumans but actually equal to himself. The problem is the role of the pygmies in the film - two people who are kidnapped, treated like animals, and yet given such a shallow, stereotypical role within the film... The kidnapper (british anthropologist) ends up being the hero of the film because he 'manages' to relate to the pygmies... No notion of how the two hostages feel, of their point of view, of their ordeal... I find it is a shallow film, with a one sided fundamentally racist view... it never manages to move away from the 'white mans' view"
"940_1"	0	"Okay guys, we know why we watch film like \"The Invisible Maniac\" (just look at the cover, man!). T and A all over the place (with a lot more T than A). But...shouldn't there be a story to go with it?<br /><br />\"C'mon,\" I can hear you say - \"this is just girls gettin' naked! Who needs a story??!\"<br /><br />Well, if this were called \"The NAKED Maniacs\", I wouldn't have a problem. But since these guys are cribbing from \"The Invisible Man\", they need to have a bit of story hereabouts, you know, to keep your mind busy.<br /><br />However, all they can muster up is how this crazy doctor creates an invisibility serum and, when he cracks, uses it to spy on naked women and ends up killing a lot of teenagers. And when you see the smarmy-looking teenagers he goes after, you'll be grateful.<br /><br />One star, for the T and A, but there's a little too much gore for you skin fans, so proceed with caution.<br /><br />TIDBIT - yes, it's THAT Savannah."
"4451_1"	0	"This movie was probably about as silly as The Naked Gun (which was supposed to be). Case in point:<br /><br />1. In order to fake her drowning Roberts is secretly taking swimming lessons at the YWCA. After her \"death\" the YWCA calls her husband at work to give their condolences. HELLO how did they get his work number?<br /><br />2. Before she leaves town she drops her wedding ring in the toilet. Days or even weeks later her hubby finds it in the John. Does this mean the toilet was never flushed?<br /><br />3. No explanation is given on how she is paying for her mothers care in the retirement home (since she did it behind her RICH husbands back).<br /><br />4. Towards the end of this tiresome film Roberts suspects her husband is in the house. Instead of running for her life she runs to the kitchen instead to see if the cans are stacked neatly."
"10778_3"	0	"Characters you don't care about, relationships you don't care about and you sit through all that to see the ending you knew was coming from the start. Julia Roberts usually leaves no impression on me one way or the other. She was actually somewhat endearing in this role."
"5200_10"	1	"Rudy does it again with this hot off the streets follow up to Dolemite. This entry is filled with the requisite Rudy Ray Moore raunch, humor and martial arts. Rudy eludes a crazy red-neck sheriff in this movie that also features an infamous scene where Rudy dives down a steep hill. See it for laughs and for a brain-blasting hit of Blaxploitation magic."
"5662_10"	1	"After realizing what is going on around us ... in the news .. in our homes .. the whole new world .. I remembered this show and how obsessed I was watching it every week (in my town) ..<br /><br />I started looking for this series .. 3 days ago .. didn;t have luck till this moment .. and I was shocked when I read about it and about CBS ..<br /><br />People, I believe they stopped the show because it's talking about something way ahead of our understanding of the new world ... it was trying to deliver a hidden message about something terrifying ..<br /><br />The people who stopped it are the same who are controlling the world Now .. I remember in one of the episodes it was talking about the ONE dollar and the pyramid with the one eye ..."
"3393_9"	1	"The only other film besides Soylent Green that has such an air of hopelessness is On the Beach. Both films deal with the consequences for the species and the planet from man made cataclysms. On the Beach with nuclear war and Soylent Green with the environmental poisoning of the planet.<br /><br />Maybe there's cause for some optimism because as of 2007 we haven't reached either of the worlds described in those films and we were supposed to by now. New York City still has about 8 million people not the 22 million by the turn of the millenia as described in Soylent Green. Environmentalists always hail this film as showing the consequence of global warming. For myself it also shows the Right to Life ethic run amuck. Obviously there's no family planning in this world either.<br /><br />Charlton Heston is an NYPD detective who lives with room mate Edward G. Robinson who's old enough to remember the Earth before catastrophe struck. There's been a murder committed, Joseph Cotten an executive with the Soylent Corporation, a multi-national concern that has come up with a food product, some kind of wafer in many colors to feed the world's population. It's latest product is Soylent Green.<br /><br />The investigation finds Charlton Heston getting his man, but also it leads to some horrifying truths about the Soylent Corporation and the future of mankind. As Heston shouts in the end that Soylent Green is made of people, that we've become a race of cannibals, the horrifying thing is that there is no alternative. We've exhausted the planet and we have to eat our dead to survive.<br /><br />This was the farewell performance of Edward G. Robinson and in his memoirs Heston spoke movingly of Robinson even though they had differing political views. A few weeks after Robinson wrapped that final scene of his screen demise by consented euthanasia, he passed away in real life. Not many did, but Heston knew that Robinson was terminally and there was no acting involved in that final death scene between the two of them.<br /><br />Though the timetable was off, it doesn't mean that the world envisioned by Soylent Green may not come to pass. Hopefully we'll have not just the intelligence, but the sense of shared responsibility to keep that from happening."
"6367_7"	1	"While there aren't any talking animals, big lavish song production numbers, or villians with half white / half black hair ... it does have 1 thing ... realistic people acting normally in a strange circumstance, and Walt & Roy did in their eras with the studio. If you thought think \"The Castaways\" or \"The Island At The Top Of The World\" weren't identical, or you hold them to a higher authority than Atlantis, then your idealism is just as whacked as keeping your kids up till midnight to watch a friggin' cartoon."
"7286_2"	0	"<br /><br />Back in his youth, the old man had wanted to marry his first cousin, but his family forbid it. Many decades later, the old man has raised three children (two boys and one girl), and allows his son and daughter to marry and have children. Soon, the sister is bored with brother #1, and jumps in the bed of brother #2.<br /><br />One might think that the three siblings are stuck somewhere on a remote island. But no -- they are upper class Europeans going to college and busy in the social world.<br /><br />Never do we see a flirtatious moment between any non-related female and the two brothers. Never do we see any flirtatious moment between any non-related male and the one sister. All flirtatious moments are shared between only between the brothers and sister.<br /><br />The weakest part of GLADIATOR was the incest thing. The young emperor Commodus would have hundreds of slave girls and a city full of marriage-minded girls all over him, but no -- he only wanted his sister? If movie incest is your cup of tea, then SUNSHINE will (slowly) thrill you to no end."
"2297_7"	1	"There's something about every \"Hammer\" movie I see that really takes me into a new fantasy world. In the world of \"Hammer\" movies, anything can happen. \"Guardian of the Abyss\" is one of those types of movies. It adventures deep into the occult and hypnosis to bring a different type of horror fantasy. All in all, an unforgettable movie. 7.5/10."
"8402_4"	0	"The Three Stooges in a feature length western comedy-musical? Perhaps \"Rockin' in the Rockies\" was meant to combine the Stooges comedy short with the western musical, in a matinée; if so, this was a pleasant way to break up a Saturday afternoon. Jay Kirby (as Rusty) is a handsome young hero; and, Mary Beth Hughes (as the blonde June) and Gladys Blake (as the brunette Betty) are pretty women. The Hoosier Hotshots are a harmonious group; their songs are quite tuneful; however, this is the 1940s, not the 1950s, so the film doesn't exactly \"rock\". There are a few laughs; but the Stooges' brand of humor is more subdued than usual. The talking horse is also underutilized. <br /><br />**** Rockin' in the Rockies (4/17/45) Vernon Keays ~ Moe Howard, Larry Fine, Curly Howard, Mary Beth Hughes"
"2069_9"	1	"I caught this movie about 8 years ago, and have never had it of my mind. surely someone out there will release it on Video, or hey why not DVD! The ford coupe is the star.......if you have any head for cars WATCH THIS and be blown away."
"2953_8"	1	"This is not the stuff of soap-operas but the sort of conundrums that real people face in real life. A testament to the ensemble and director for the powerful story-telling of fallible characters trying to cope but not quite succeeding."
"9984_1"	0	"It was a Sunday night and I was waiting for the advertised movie on TV. They said it was a comedy! The movie started, 10 minutes passed, after that 30 minutes and I didn't laugh not even once. The fact is that the movie ended and I didn't get even on echance to laugh. PLEASE, someone tickle me, I lost 90 minutes for nothing."
"10498_10"	1	"It's a bit easy. That's about it.<br /><br />The graphics are clean and realistic, except for the fact that some of the fences are 2d, but that's forgiveable. The rest of the graphics are cleaner than GoldenEye and many other N64 games. The sounds are magnificant. Everything from the speaking to the SFX are pleasant and realistic.<br /><br />The camera angle is a bit frustrating at times, but it's the same for every platform game, like Banjo-Kazooie and Donkey Kong 64.<br /><br />I got this game as a Christmas present in 1997, and since then, I have dutifully gotten 120 stars over 10 times."
"7549_7"	1	"A young cat tries to steal back his brothers soul from death but only gets half of it and then has to go adventuring to get the other half... or maybe not. <br /><br />Frankly I'm not sure what happens in this film which is full of very strange, very surreal images some of which parents might find disturbing, (ie.the cats slicing off part of a pig who is traveling with them and the frying it like bacon which all three eat).<br /><br />This is a very strange film that some have likened to Hello Kitty on acid, I think its more like Hello Kitty as done by Dali. (Certainly this is more alive than Destino which was directly based on his work).<br /><br />If your up for a very off beat film that will challenge your perceptions of things then see this movie. Just be ready for some very strange images that will be burned into your memory forever.<br /><br />"
"7235_8"	1	"\"A Girl's Folly\" is a sort of half-comedy, half-mockumentary look at the motion picture business of the mid-1910's. We get a glimpse of life at an early movie studio, where we experience assembly of a set, running through a scene, handling of adoring movie fanatics, even lunch at the commissary. We are also privy to little known cinematic facts - for example, did you know that \"Frequently, 'movie' actors do not know the plot of the picture in which they are working\"?<br /><br />The plot of this film in essence is movie star Kenneth Driscoll's discovery and romancing of a budding young starlet whom he discovers while shooting on location in the country. I believe the 30-minute version I watched was abridged, included on the same tape with Cecil B. De Mille's \"The Cheat.\" It is a very credible film - an easy watch with a large cast of extras. As a bonus it includes some of best-illustrated captions I have ever seen accompanying a silent movie."
"10660_10"	1	"I found this movie to be suspenseful almost from the get-go. When Miss Stanwyck starts her narration it's only a few minutes until you realize that trouble is coming. The deserted area, the lock on the deserted gas station door, everything sets you up to wait for it...here it comes. At first you think it will be about the little boy, but all too soon you start holding your breath watching the tide coming in. I found this movie to be really stressful, even though I had watched it before and was prepared for the denouement. Now a movie that can keep you in suspense even when you have seen it before deserves some sort of special rating, maybe a white knuckles award?"
